"timestamp","dst","message"
"2019-02-14T12:36:39.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:06:18.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:06:23.665Z","192.168.103.45","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:25.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:08:35.666Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:08:20.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:07:12.666Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:39:48.353Z","192.168.110.182","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:39:50.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:40:21.353Z","192.168.110.101","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:25:55.353Z","192.168.103.119","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:25:55.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:41:47.361Z","192.168.111.74","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:12:53.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:25:46.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:13:41.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:12:54.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:42:48.353Z","192.168.172.234","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:14:54.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:43:26.353Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:44:03.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:43:33.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:28:29.353Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:28:29.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:17:44.665Z","192.168.140.168","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:17:44.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:17:18.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:09:47.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:45:57.353Z","192.168.111.205","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:46:04.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:48:12.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:48:11.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:48:26.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:48:26.353Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:49:10.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:49:12.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:49:43.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:26:03.665Z","192.168.103.155","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:32:43.352Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:29:35.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:50:31.352Z","192.168.100.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:50:31.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:33:33.353Z","192.168.109.85","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:33:33.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:52:27.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:52:10.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:37:24.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:53:34.353Z","185.121.117.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:53:47.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:33:49.666Z","192.168.103.155","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:32:55.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:54:32.353Z","192.168.110.84","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:38:55.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:55:07.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:38:55.353Z","192.168.110.253","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:38:46.353Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:35:17.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:38:46.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:56:58.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:56:04.353Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:38:57.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:56:04.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:40:53.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T12:56:23.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:40:17.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:43:01.352Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-07T11:16:07.712Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:36:12.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:38:35.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:01:34.353Z","192.168.109.76","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:44:45.353Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:40:04.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:40:04.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:41:16.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:12:53.665Z","192.168.100.110","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:13:10.666Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:44:56.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:05:57.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:47:26.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:46:07.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:07:15.353Z","192.168.109.134","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:06:59.353Z","192.168.110.183","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:55:33.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:07:57.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:53:33.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:48:42.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:53:30.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:55:48.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:55:48.666Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T11:56:17.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:10:49.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:49:52.353Z","192.168.103.145","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:11:50.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:44:31.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:12:10.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:01:42.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:01:42.666Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:49:38.352Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:55:30.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:01:47.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:03:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:15:45.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:58:18.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:06:27.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:15:16.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:09:30.665Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:11:33.666Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T08:55:07.353Z","192.168.103.151","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:17:32.353Z","192.168.100.123","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:17:21.353Z","192.168.103.155","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:12:09.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:12:09.665Z","192.168.102.106","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:18:18.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:17:07.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:17:22.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:19:44.353Z","185.121.117.12","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:18:04.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:19:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:21:17.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:22:01.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:22:42.665Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:21:52.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:01:33.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-07T10:26:33.038Z","192.168.109.109","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:22:34.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:28:07.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:22:10.353Z","185.121.116.5","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:22:09.353Z","185.121.116.5","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:22:37.353Z","192.168.66.41","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:07:17.353Z","192.168.65.129","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:30:53.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:36:07.665Z","192.168.103.151","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:33:59.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:36:25.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:39:12.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:38:29.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:39:18.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:28:29.352Z","185.121.117.12","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:28:17.353Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:28:39.353Z","192.168.103.45","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:39:45.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:29:09.352Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:29:58.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:43:07.666Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:30:26.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:30:38.352Z","192.168.109.81","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:17:55.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:44:40.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:10:46.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:45:14.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:32:52.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:12:17.353Z","192.168.103.151","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:33:19.353Z","192.168.111.136","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:18:27.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:33:57.353Z","192.168.110.84","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:34:50.352Z","192.168.170.161","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:35:08.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:52:53.665Z","192.168.102.91","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:53:44.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:53:44.665Z","192.168.100.123","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:55:31.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:56:52.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:58:36.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:59:44.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:39:08.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T12:59:44.665Z","192.168.100.213","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:01:35.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:39:19.353Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:39:35.353Z","192.168.110.121","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:21:49.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:05:16.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:06:31.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:06:31.666Z","192.168.103.45","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:42:21.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:07:25.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:29:29.353Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:11:46.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:15:53.666Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:19:59.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:19:33.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:20:10.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:34:42.353Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:23:10.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:23:10.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:29:15.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:26:09.665Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:31:25.353Z","192.168.100.16","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:31:29.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:38:48.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:30:01.666Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:31:21.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:30:13.665Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:34:14.353Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:34:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:36:09.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:36:09.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:35:00.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:38:34.665Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:37:38.665Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:39:08.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:40:53.666Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:19:17.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:46:13.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:48:18.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:48:37.666Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:17:55.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:17:55.666Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:47:48.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:43:38.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:44:40.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:53:13.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:55:23.666Z","192.168.103.139","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:55:23.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:50:22.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:56:32.666Z","192.168.102.21","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:56:32.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:46:58.352Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:51:40.353Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:56:30.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:58:15.665Z","192.168.102.61","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:49:38.352Z","185.121.118.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:51:23.665Z","192.168.134.42","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:00:48.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:00:48.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:51:05.352Z","192.168.103.19","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T13:59:32.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:55:48.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:03:52.665Z","192.168.103.155","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:06:32.665Z","192.168.102.88","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:08:43.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:09:13.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:53:56.352Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:53:58.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T09:59:07.352Z","192.168.102.173","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:13:00.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:13:17.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:15:02.665Z","192.168.103.196","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:52:22.666Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T21:52:22.666Z","192.168.100.11","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:20:27.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:01:20.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:01:23.353Z","192.168.103.119","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-03-07T20:20:10.666Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:23:20.665Z","192.168.134.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:24:58.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:24:56.665Z","192.168.134.42","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:25:16.665Z","192.168.103.45","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:06:31.353Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:06:24.352Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:28:36.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:31:58.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:36:25.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:36:25.665Z","192.168.103.138","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:35:48.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:38:42.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:41:23.666Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:04:38.353Z","192.168.102.173","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:44:14.665Z","192.168.102.38","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:44:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:43:55.665Z","192.168.103.170","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:11:45.352Z","192.168.103.45","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:49:14.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:49:14.665Z","192.168.110.245","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:49:32.665Z","192.168.100.128","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:49:20.665Z","192.168.100.198","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:52:17.665Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-14T13:45:41.353Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-01-19T10:14:18.352Z","185.121.116.2","ET POLICY Dropbox.com Offsite File Backup in Use"
"2019-02-24T14:54:08.665Z","194.24.186.59","ET POLICY Dropbox.com Offsite File Backup in Use"
